name,site_url_2,icon_url_3,platform_names,google_play_url,app_store_url,screen_urls,Description,category_names,price,language_names,icon_url_2,facebook_username_2,twitter_username_2,site_url_1,icon_url_1,facebook_username_1,twitter_username_1
Sproutster,http://www.appato.com/dreamkind-inc/sproutster/,http://cdn.appato.com/dreamkind-inc/sproutster/icon/256,iOS,,https://itunes.apple.com/us/app/sproutster/id383975717?mt=8,"http://a1168.phobos.apple.com/us/r1000/033/Purple/5f/1d/7d/mzl.gotbnwbm.320x480-75.jpg, http://a645.phobos.apple.com/us/r1000/018/Purple/a8/28/4a/mzl.wqxquppa.320x480-75.jpg, http://a130.phobos.apple.com/us/r1000/003/Purple/a9/bc/c4/mzl.wvlvypxp.320x480-75.jpg, http://a811.phobos.apple.com/us/r1000/007/Purple/fd/9b/dc/mzl.gcqqbcvh.320x480-75.jpg, http://a580.phobos.apple.com/us/r1000/005/Purple/9d/00/9d/mzl.uugjzuwo.320x480-75.jpg,  , http://a1168.phobos.apple.com/us/r1000/033/Purple/5f/1d/7d/mzl.gotbnwbm.320x480-75.jpg, http://a645.phobos.apple.com/us/r1000/018/Purple/a8/28/4a/mzl.wqxquppa.320x480-75.jpg, http://a130.phobos.apple.com/us/r1000/003/Purple/a9/bc/c4/mzl.wvlvypxp.320x480-75.jpg, http://a811.phobos.apple.com/us/r1000/007/Purple/fd/9b/dc/mzl.gcqqbcvh.320x480-75.jpg, http://a580.phobos.apple.com/us/r1000/005/Purple/9d/00/9d/mzl.uugjzuwo.320x480-75.jpg,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","Users essentially play a game, during which they are exposed to advertising. Those add dollars are what goes to these causes. Interestingly, how well you do in the game theoretically affects how much is donated.",Social Enterprise,0.0,English,,,dreamkind/, , , ,
Stamen Crimespotting,http://stamen.com/projects/crimespotting,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://i.imgur.com/AHKvWOm.jpg?1, http://i.imgur.com/jgacqIX.jpg,  ","Crimespotting is an interactive map of crimes and a tool for understanding crime in cities. People should be able to consume the information in whatever way they find most effective. To this end the site provides a series of update pages, links to individual crimes, and custom location searches for more focused investigation. If you hear sirens in your neighborhood, you should know why. Crimespotting makes this possible with interactive maps, e-mail updates, and RSS feeds of crimes in areas that you care about. Deployed in San Francisco and Oakland, California.",Activism,,,,,NA, ,http://www.crunchbase.com/assets/images/resized/0006/9474/69474v1-max-250x250.jpg, ,
Stomp,https://play.google.com/store/apps/details?id=com.stomp&feature=search_result,,Android,https://play.google.com/store/apps/details?id=com.stomp&feature=search_result,," ,  ,  ,  ,  , https://lh6.ggpht.com/6ENF3L1ohFGF4BE9DYY2o_o7aao0c_bZ59rmX-tf5myQtCJFFo0Zp9CU864_jcSTHA=w124,  ,  ,  ,  ,  , https://lh4.ggpht.com/Aqs-vaPr1ZfJNZDyq89qxp3MxPEVRYxOLv-Rel6TE251om0x-YnzveeGUy_XAc_-1rM=h230,  https://lh3.ggpht.com/hnLY-FJl6AT6kWV3yNoe9adK5gruczOSkRFegnTFGqJZTtqA0u_vkHtuAL3qRfQcYXs=h230,  https://lh3.ggpht.com/kX-t0r3B3ZW3pClN1bmESfGBqb7gLixplCGPhWac-96338_1AW50a1iKy6ukmTIuww=h230,  https://lh6.ggpht.com/2aDYcw_B2xMVVmAqKokfQQZp3eMwM8BnLafSarIQWhxtkqd3ppcVpgkyqFI6pzH3XL5d=h230,  ,  ,  ,  ,  ,  ","Award-winning STOMP, or Straits Times Online Mobile Print, is Asia's leading citizen-journalism website with user-generated material fuelling its success. We're big on social networking, enabling thousands to come together to interact and bond both online and offline in Singapore Seen. STOMP connects, engages and interacts with Singaporeans in a style and approach that is different from conventional news websites. Its strong growth reflects not only its popularity but its resonance with Singaporeans.",Activism,0.0,English,,,stompsingapore,http://www.stomp.com.sg/,https://lh6.ggpht.com/6ENF3L1ohFGF4BE9DYY2o_o7aao0c_bZ59rmX-tf5myQtCJFFo0Zp9CU864_jcSTHA=w124,straitstimes.stomp?ref=sgm,
Storm Operations Map,http://www.opkansas.org/Resident-Resources/Storm-Operations-Map,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://i.imgur.com/aajkgo3.png,  ",The Winter Storm Operations map is designed to allow residents to see the progress that is being made regarding plowing or treating streets during a winter storm.,Relief,,,,,, , , ,OPCares
Stormpocalypse,http://stormpocalypse.com/,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://i.imgur.com/Wf2GGBg.jpg",When the power goes out in your neighborhood you want to know the scope and time to recovery. This data is available but not very transparent or accessible. Enter Stormpocalypse.  Stormpocalypse sends SMS alerts and Twitter updates with number of reported NYC outages along with estimated time of recovery. It does this through consuming a con edison outage feed and uses the Twilio and Twitter APIs to broadcast.,Relief,,,,,, , , ,Stormpocalypse
Sudan Vote Monitor,http://sudanvotemonitor.com/,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://imgur.com/qygUTkn.jpg",The Sudan Vote Monitor helped citizens monitor the country's general elections in April 2010.,"Governance, Activism",,,,,SudanVoteMon, , , ,
Sukey,http://sukey.org/,,"iOS, Desktop, Android",,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","Run by a group of students and volunteers, the app aims to provide users up-to-the-minute overviews of what’s going on at any given demonstration and provide a means for demonstrators to send reports and updates. The app then confirms reports and sends official information back to users. This is also primarily an iPhone app, although it does offer an Android version. Another twist of irony: The app creators crowdsource updates from offline and online sources, namely Twitter.",Activism,0.0,English,,,sukeyio, ,http://www.opensukey.org/wp-content/uploads/2012/11/sukey-banner-transparent_text_smaller2.png, ,
Superfund Finder,http://checkitnsee.com/,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://i.imgur.com/7zoTdGg.png,  ","Hazardous waste sites on the EPA National Priorities List (NPL) are commonly known as Superfund sites taking their name from the common name for the Comprehensive Environmental Response, Compensation, and Liability Act (CERCLA) [ http://en.wikipedia.org/wiki/Superfund ]. Superfund Finder is an interactive location-aware visualization that let's you discover more about the nationwide distribution of Superfund sites as well as sites near you.",Health,,,,,, , , ,sunfoundation
SuperPACApp,http://www.superpacapp.org/,,iOS,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","With Romney now the official Republican presidential nominee, and the election season in full steam, expect to see an ambush of political ads on television. How to cut through the noise and pull back the veil? The newly released ""Super PAC App"" aims to put fact-checking at your fingertips with ""objective, third-party information""about who paid for the ad and at what price, and whether those claims are indeed based on facts.   ","Governance, Activism",0.0,English,,,superpacapp, ,http://www.superpacapp.org/images/logo-superpacapp.png,superpacapp,
Survey Solutions,http://www.vovici.com/index.aspx,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://i.imgur.com/GOro6la.jpg,  ","SurveySolutions Pro allows users to create complex surveys, distribute them via the Web, email, or phone, automate survey response collection, and produce attractive presentations.",Activism,,,,,, ,http://www.vovici.com/resources/images/logo_new.png,vovici,vovici
Sustainable Brands,https://play.google.com/store/apps/details?id=com.appmakr.app470529&feature=search_result,,Android,https://play.google.com/store/apps/details?id=com.appmakr.app470529&feature=search_result,," ,  ,  ,  ,  , https://lh5.ggpht.com/7-rqN0_Tg1TYc_ceQluLpy_UFXucjPuwaAuR7t_ww55dctmM4zC8Wr1JVS9jBw8Wag=w124,  ,  ,  ,  ,  , https://lh5.ggpht.com/nBFiCeZ6CSLjdrN0zD6iw4zXIocD9xFZOdIRkjIsgPJ1p9mezSxmbyYi3wKmLngmtTwR=h230,  https://lh5.ggpht.com/RZmXNlvQ81Nl5ibAFkzDxOBuV6NqQecYDSYS8zWM2nhm-QiGVUf-5L6sYEb7xHBYFA=h230,  https://lh4.ggpht.com/j2V7tX-L65tAFKQHW3E3qXKyo3gwEwNsk7FfRIDAsn2VitZH5mpU9lN_3hlTO3yvPYY=h230,  ,  ,  ,  ,  ,  ,  ","In this app you can find News, Commentary, Research and Case studies, Videos, and Webinars from live and on-line Sustainable Brands Events -- all designed to help brand, sustainability and design innovation professionals, social entrepreneurs and the eco-system of value network partners who support them, discover, co-create and successfully execute on new opportunities to profitably innovate for sustainability.",Environment,0.0,English,,,,https://play.google.com,https://lh5.ggpht.com/7-rqN0_Tg1TYc_ceQluLpy_UFXucjPuwaAuR7t_ww55dctmM4zC8Wr1JVS9jBw8Wag=w124,sustainablebrands,SustainBrands
Sustainable Living,https://play.google.com/store/apps/details?id=com.a17402146050529550f17826a.a02694924a&feature=search_result,,Android,https://play.google.com/store/apps/details?id=com.a17402146050529550f17826a.a02694924a&feature=search_result,," ,  ,  ,  ,  , https://lh3.ggpht.com/HVto4Nh3eYvMWV8N5uQxdQ978Wk8nc_y1Ay95MXJRrGXtIXML5grFBjWoHUsZO1-Rg=w124,  ,  ,  ,  ,  , https://lh5.ggpht.com/wGChbGwn-qub_ZFIZOOeevrlCMTmiypAzgU7lE48r_ubg9Vq7ZHpB0Vwx6vmnkdMOEI=h230,  https://lh4.ggpht.com/lbRyBP7GWDS2XhiJU1SkkTVrN5KdYiivZDUikiAjQWHpxYNDq3MRYHmKAuTvmKG_yQ=h230,  https://lh6.ggpht.com/7QZnhD5Y9J4z4NCmxoT_VPA8FNuB18Dsk3PfuxKUp2X1rGKnFHnLPXHlcAzzCyAFO7-u=h230,  ,  ,  ,  ,  ,  ,  ","Sustainable living is more than just a theory today. This app contains and detailed introduction to sustainability. Terms such as green living, going green, eco friendly, environmentally friendly are all a reality now. Topics include solar energy, wind energy, organic gardening, recycling and reuse.",Environment,0.0,English,,,kevinlmoore,http://www.sustainableliving.org.nz/,https://lh3.ggpht.com/HVto4Nh3eYvMWV8N5uQxdQ978Wk8nc_y1Ay95MXJRrGXtIXML5grFBjWoHUsZO1-Rg=w124,pages/Sustainable-Living/134222836597331,
SweepAround.us,http://sweeparound.us/,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://i.imgur.com/1jhqF0B.png,  ","Website lets your search for your Chicago street address, and find out when your street will be swept next. Then, register for email and text message alerts, or subscribe to your calendar feed.","Health, Governance",,,http://sweeparound.us/static/img/logo.png,,, , , ,
Tactical Nav,http://www.good.is/posts/an-iphone-app-for-catching-terrorists,,iOS,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","Coming to the Apple App Store next month is Tactical Nav, an app that helps soldiers in combat map and survey battlegrounds, and then relay those coordinates to comrades.",Governance,0.0,English,,,,http://www.tacticalnav.com/, ,TacticalNAV,cordjefferson
Taggie,http://www.new-startups.com/food-beverage/taggie-kids-app-educate-where-food-comes-from/,,iOS,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","Taggie, a smartphone app developed by recent Dutch design school graduate Niels van Hoof, allows users to direct a smartphone camera at the barcode of food items to learn about their origin, growth process, and different varieties. After recognizing the scanned barcode, Taggie launches a 3D augmented reality animation to engage children with a short, fun lesson about the food.  While Taggie is still in development, the idea comes at the right moment. Globally, there are more than 1 billion overweight adults, 300 million of whom are clinically obese. By allowing children to engage in the shopping experience, Taggie helps them make informed decisions about what’s not only good to eat, but good for them, too.","Health, Education",0.0,English,,,, , ,newstartups,newstartupideas
Tak-tak-tak,http://taktaktak.ru,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://i.imgur.com/SvO93Nl.jpg,  ",Tak-tak-tak is an online project to create a “crowdsourced citizen survival guide” for Russians.,Activism,,,http://taktaktak.ru/img/logo-tak-tak-tak.gif,,, , ,Taktaktak.human.right,TAKTAKTAK_RUS
Tariro On Top,http://www.kubatana.net/html/archive/artcul/100628inzwa.asp?sector=ARTCUL,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://i.imgur.com/dawsZxp.png,  ",an audio soap opera about sexual harassment in the workplace,Activism,,,,,, , , ,kubatana
Tawala Sign-up Sheet,http://www.tawala.com/library/projectdetail?id=1553,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://i.imgur.com/APmsbep.jpg",Gather and organize volunteers for your next project. Free hosted web app.,Activism,0.0,English,,,, ,http://www.tawala.com/images/template/tawala-logo-white.gif, ,
TED,http://support.ted.com/customer/portal/articles/213405-how-do-i-get-ted-on-my-mobile-device-,https://lh4.ggpht.com/x5pNcWZWjBzO6_vlGkBmaOwhdwNGun8jxTV91vwq_IKAYFNdHOI_qcHD8zJ2ws3lmVs=w124,"iOS, Desktop, Android",https://play.google.com/store/apps/details?id=com.ted.android&feature=search_result,https://itunes.apple.com/us/app/ted/id376183339?mt=8,"https://lh6.ggpht.com/52KEhYtmJE-IV7yfMyAF9JZ1K4nTZGsZ-KM1eQG4-yMmlTqv-KaL7b1JE7I2W3wNVw=h230, https://lh5.ggpht.com/hfrecsPlidH7ogpjoA2YZfzViIpRV8v3Tmm68Aek8UTjGKCAqDBoHP_C1rqrxPHl9YU=h230,  ,  , https://lh6.ggpht.com/PLENpQVOh7P9BIdgh2b-XKqFzkh8Sye42yQ5kHo_Vi9GSJeYdcBFJuiniZCLbu2Xzw=h230,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","TED's official Android app presents talks from some of the world's most fascinating people: education radicals, tech geniuses, medical mavericks, business gurus, and music legends. Find more than 1200 TEDTalk videos and audios (with more added each week) on the official TED app -- now for tablets and smartphones. This app is made possible with the generous support of Sony.",Education,0.0,English,,,, , , ,TEDNews
Tehuan,https://play.google.com/store/apps/details?id=com.tehuan.android.app&feature=search_result,,Android,https://play.google.com/store/apps/details?id=com.tehuan.android.app&feature=search_result,," ,  ,  ,  ,  , https://lh3.ggpht.com/zOb838EmF2sZ_rHrgEYE1iJ7893l1sOH5jyZ8ptWfs5oIihSZSqdJtItr7HQJqhc0cY=w124,  ,  ,  ,  ,  , https://lh4.ggpht.com/rm4NpY4tGsr1Kyt_EM1rZTFHEV5stjNQR93SPmEDPivygeHJPN7Wkp5tAgu_4szDSGs=h230,  https://lh3.ggpht.com/F09YRaqn1iN9x72y6F34JDk_j5jUJ3rGnQMdDmnV4-gH3bAidN22oUP41ixWL7rb3bV7=h230,  https://lh4.ggpht.com/cktT4Qu8bBgF033c3RZ-cka_I-0Re1Y9vB7Y4ZuT_2k4qAwpszfewI35AhVly5rHHJ0=h230,  https://lh6.ggpht.com/W0kCxBGWlVO_39ShTgumemYko7BYR7ebXziPVu8q98teGMxYDFyx0fgSSVtc4KYGfq6n=h230,  https://lh5.ggpht.com/PtikxKkeEFl-T0E4dxsxkwvFw1FwvZWkIYXUQDYNg3eJTtxDB34bQU35eKEdh_W3jw=h230,  ,  ,  ,  ,  ","Project Tehuan (which means “we” in the Aztec Nahuatl language) is a pilot initiative of the Centro de Integración Ciudadana (CIC), which seeks to enable the co-participation of citizens through the use of a technology platform for mass collaboration. Through Tehuan, citizens can send - via Twitter, email, SMS, Web or mobile app - their reports of everything that needs attention in the community - from a pothole in the street they drive on, a water leak, a car accident, medical emergency or public safety event. The main goals of Project Tehuan are:",Activism,0.0,English,,,TehuanProject,http://tehuan.livejournal.com/,http://cic.mx/wp-content/themes/cic/images/logo.png, ,
Test Your English,https://play.google.com/store/apps/details?id=com.tyengl.em&feature=search_result,,Android,https://play.google.com/store/apps/details?id=com.tyengl.em&feature=search_result,," ,  ,  ,  ,  , https://lh4.ggpht.com/9BR28NyVq29WKoEeWdYhlsX9B6_ioTKE7MQkMtKir4OIWpqFyqJ3dcpIyQJenqzmyQ=w124,  ,  ,  ,  ,  , https://lh4.ggpht.com/UJbViOpwN8UyBXrWhlU7Mn0bQ5aDkVe5ZepeKMu1vOY21MmsFqSH9gttTz4HSa32vyA=h230,  https://lh6.ggpht.com/qCckjkwQp6BB17LTYYqAZNtB2cwjIuRGqSNtRcm1NTJFpN-2PLUe9zSXuQy-R8g97sI=h230,  https://lh5.ggpht.com/C-RBgBWyUPe4Yuw-IJpZOvNWH96XCtfGadjKrT3pP6WNnTVoiwUnExdZBnEvrVXkj6XL=h230,  https://lh4.ggpht.com/wMTVViho7C8JPJVXBkHVQ5Zk6HL6EETqnyalnvRCFwYOiAroZ-RXs5kxkxjY72NsWQ=h230,  https://lh3.ggpht.com/xO7hXP8mWABCpDGJwQa_56yhCq8z8VLYtGVc5TQHaybvReS5gvqZmkJ8NawOZmJloLs=h230,  https://lh5.ggpht.com/jeGcn1Q2gqPG0Y17B9Wc75IVB1uRRlxKtQsaVwGGcE3_iOOORTWFOGvSiMQRQ0KxSa0=h230,  https://lh3.ggpht.com/ba3ds8CElSNoNno53mU2YryvE3yU4Qc3QL0kpeVBX3XJr3qvgb5kXIOVpo_7P6LfqCis=h230,  ,  ,  ",This application helps you to improve your English skills. It contains more than 300 multiple choice tests.,Education,0.0,English,,,NA,http://blog.english-team.com/category/web-projects/,https://lh4.ggpht.com/9BR28NyVq29WKoEeWdYhlsX9B6_ioTKE7MQkMtKir4OIWpqFyqJ3dcpIyQJenqzmyQ=w124,PracticeEnglishTest,
Textizen,http://www.textizen.com/welcome,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://i.imgur.com/i6BFVE2.png,  ","Textizen is a text message tool to improve community feedback. Textizen asks questions on posters in public places, then collects citizen feedback via text message. The tool allows citizens to use text messaging to offer civic feedback for specific city projects and initiatives.  Textizen enables a wide array of residents to contribute, including those unable to attend public meetings which are a traditional method of soliciting community feedback.",Activism,,,,,, ,http://www.textizen.com/assets/logo_small.png, ,Textizen
The Chemical Touch,https://itunes.apple.com/us/app/chemical-touch-lite-edition/id300111574?mt=8,,iOS,,," ,  ,  ,  ,  ,  , http://a963.phobos.apple.com/us/r1000/007/Purple/0f/c7/93/mzl.qzijjbro.320x480-75.jpg, http://a423.phobos.apple.com/us/r1000/023/Purple/05/6b/c9/mzl.usplewso.320x480-75.jpg, http://a1939.phobos.apple.com/us/r1000/021/Purple/0c/4f/e8/mzl.nncrnkjm.320x480-75.jpg,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","The Chemical Touch is a simple application that will be familiar to anyone who has taken high school chemistry or has a basic knowledge of the periodic table. Students taking chemistry will be happy to know that unlike any regular periodic table, which usually shows the atomic name, symbol and atomic mass of an element, Chemical Touch also displays the melting and boiling points, densities, atomic radius and electronegativity of the elements. This app is compatible with iPhone and iPod Touch OS 2.2.1 or later.",Education,0.0,English,,,,http://www.openscience.org/~chrisfen/Pages/Programs/theChemicalTouch.html,http://a4.mzstatic.com/us/r1000/028/Purple/1b/e1/ab/mzl.wccymwgd.175x175-75.jpg, ,
The Daily Brief,http://311labs.org/experiments/dailybrief,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://i.imgur.com/AYD9XHo.png,  ","Explore and filter 311 service requests by neighborhood, service name, and status.",Activism,,,,,, , ,TheDailyBrief,311labs
The Eatery,http://www.massivehealth.com/#container,,iOS,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","The Eatery posits itself as an alternative to calorie- or carb-counting. ""Instead of obsessing over uselessly detailed nutrition numbers,"" the app's promotional video says, ""what matters is how you're eating overall."" The Eatery encourages users to document a snack or meal with a photo and rating of its perceived healthfulness. Using data like the time of day and frequency of consumption, the program plots an eater's trends to discover a person's ""silent habits"" and help them improve. For example, discovering that you tend to pig out at lunch when you don't eat breakfast may help people rethink their hasty morning routines. ","Health, Education",0.0,English,,,, , ,pages/Massive-Health/209902812384663,massivehealth
The Eco-Activist,https://play.google.com/store/apps/details?id=com.appbuilder.u38787p126732&feature=search_result,,Android,https://play.google.com/store/apps/details?id=com.appbuilder.u38787p126732&feature=search_result,," ,  ,  ,  ,  , https://lh3.ggpht.com/KZCvx6Z8WjtKVrkF0_EVvSYk1XMPaCmwMRIFv47VRTJmvwYowoJGSnywnBlSIDmlHDpd=w124,  ,  ,  ,  ,  , https://lh3.ggpht.com/FnmuqCcAhfwXKaoE6UFkJzi_DlNi4hCK3VhSNoUtMPpja6HZnGvpTGwvqzBo83NGKyk=h230,  https://lh4.ggpht.com/HGKIHkApbmoac7020SEsB1ynboyOuCyhFU6K4LzaMAsReKIQRzMDBKiDSSgmL-5s6iA=h230,  https://lh4.ggpht.com/0n-NzzcqpoIXjExUc_x-iUEd23LcHAHWd1tBD9h7SR9z5P8X4Wwh0n24bZvlOwpQjFA=h230,  https://lh5.ggpht.com/byHp5kiOsd4x6hjECLM38pA314q2_lcXWDyv09EG3g6YCTAACk88URrUKnHgQzA17dE=h230,  https://lh3.ggpht.com/uHMLEYdTVPniwbdM8shZN3J1kemI8dRH0D5oIvCapRxUSTssuiMz3CFOLe7jzvlgDUQ=h230,  ,  ,  ,  ,  ","By downloading this app you will have already donated half of the cost of the app to a green cause that wins this years “Vote of Worthiness”, which you can participate in. -An example would be a publicly well-known organization,such as Greenpeace or, one of a mass of small NGOs and green causes around the world that really need help in order to continue their noble efforts.- The other half buys you a fantastic Eco – App with free updates and improvements forever after.","Environment, Activism",0.0,English,,,,http://stockpodium.assetsdelivery.com/compings/tamixes/tamixes0912/tamixes091200003.jpg,https://lh3.ggpht.com/KZCvx6Z8WjtKVrkF0_EVvSYk1XMPaCmwMRIFv47VRTJmvwYowoJGSnywnBlSIDmlHDpd=w124,pages/Tulsa-Area-Eco-Activist-Network-TAEN/104044156332719,
The Guardian Project,https://guardianproject.info/,https://guardianproject.info/wp-content/uploads/2013/01/GP_logo+txt_hires_black_on_trans.png,iOS,https://play.google.com/store/search?q=guardianproject&so=1&c=apps,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","The Guardian Project creates easy-to-use apps, mobile OS security enhancements, and customized mobile devices for people around the world to help them communicate more freely, and protect themselves from intrusion and monitoring.",Activism,0.0,English,,,, , , ,guardianproject
The ONE App,http://www.one.org/us/2011/06/01/announcing-ones-brand-new-iphone-app/,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQYJkSuhPkgEMFqN6JyMCWhTq1dgbPQZsthK0ge7mxwweZOfkzQ,iOS,,,"http://s3.amazonaws.com/one.org/images/right-iphone213x402.jpg,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","the organization asks its more than 2.5 million members for their collective voice. The ONE app, designed by @radical.media, is another step in creating a community of digital activists to create real change.  The app is broken into five main sections: Latest, Blog, Proof, Connect and More. These sections include calls to action, recent posts from the ONE.org site, quick facts that include surprising data and talking points about major issues, and a slew of videos and articles showing the results of the ONE community's advocacy. One example featured a female barber in Africa who was able to open her first storefront.",Activism,0.0,English,,,, , , ,onecampaign
The Redistricting Game,http://www.redistrictinggame.org,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://i.imgur.com/sCBaKSR.jpg,  ","The Redistricting Game is designed to educate, engage, and empower citizens around the issue of political redistricting. Currently, the political system in most states allows the state legislators themselves to draw the lines. This system is subject to a wide range of abuses and manipulations that encourage incumbents to draw districts which protect their seats rather than risk an open contest.  ","Governance, Education",,,,,, ,http://www.redistrictinggame.org/graphics/shell_redist_logo.gif, ,
The Tor Project,https://www.torproject.org/about/torusers.html.en#normalusers,,Android,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ","The Tor Project offers a more sophisticated way to anonymize your web browsing and other online activities. Using Tor avoids many of the problems with anonymous proxies. It is much harder to block access to Tor than to block proxies. As a decentralized, network-based system, Tor is also harder to monitor and would be harder for an attacker to control.",Activism,0.0,English,,,torproject, , ,TorProject,
TheOnlineCitizen,http://theonlinecitizen.com/,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://i.imgur.com/oS6Pceu.jpg,  ",The Online Citizen is an online platform which aims to reflect the views and opinions of ordinary Singaporeans.,"Activism, Governance",,,,theonlinecitizen,, , , ,tocsg
TheyWorkForYou,http://www.theyworkforyou.com/,,Web,,," ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , http://i.imgur.com/wv8rfYc.jpg","TheyWorkForYou lets you find out what your MP, MSP or MLA is doing in your name, read debates, written answers, see what’s coming up in Parliament, and sign up for email alerts when there’s past or future activity on someone or something you’re interested in.  Though the original site was built for UK parlimentary monitory, the code behind it can be adopted for any location.","Governance, Activism",,,http://www.theyworkforyou.com/images/logo.png,,TheyWorkForYou, , ,TheyWorkForYou,
Think Local,https://play.google.com/store/apps/details?id=com.lcci.tlapp&feature=search_result,,Android,https://play.google.com/store/apps/details?id=com.lcci.tlapp&feature=search_result,," ,  ,  ,  ,  , https://lh6.ggpht.com/xWhcQSIVHdqbMbsFBsAUIovcy0fESw6yuBbFT_dmW2YdPU8wT7-ZlNEmqM0kIxtfmQ=w124,  ,  ,  ,  ,  , https://lh5.ggpht.com/hhjgHvHt0OABbYouYp8TbHoFSdgmg1P2OnoLb9UjjVIh39z7-ak_4GCIP5ImgHHTlppE=h230,  https://lh4.ggpht.com/DoJ-BrQFV307Yor6db29MC4m2bjOhX7fpqGKPEbzC9ofm_Kegt5a380TrrePdmljtvA=h230,  ,  ,  ,  ,  ,  ,  ,  ","Think Local is a Lancaster Chamber led, community wide initiative to improve our local economy by encouraging consumers and business decision makers to support local businesses when making purchases. The primary goal of Think Local is to stimulate and accelerate the local economy by encouraging business decision makers and consumers to keep their dollars local, where the impact can be significant as dollars recirculate locally.",Activism,0.0,English,,,LCCI_ThinkLocal,http://www.thinklikeabride.com/theagency/wp-content/uploads/2011/11/ThinkLocal.jpg,https://lh6.ggpht.com/xWhcQSIVHdqbMbsFBsAUIovcy0fESw6yuBbFT_dmW2YdPU8wT7-ZlNEmqM0kIxtfmQ=w124,LCCIthinklocal,
